ticker,company,company_rank,combined_weight_pct,cik,event_et,event_utc,session,form,items,report_date,filing_date,accession,evidence_source,evidence,dev_from_median_min,time_outlier,nq_coverage,time_source,json_et_rejected
INTC,Intel Corp,14,1.19,50863,2024-04-25 16:09:45,2024-04-25 20:09:45Z,AMC,8-K,"2.02,7.01,9.01",2024-04-25,2024-04-25,0000050863-24-000074,q124_earningsrelease.htm|form8-kexhibit992.htm,"fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",1.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
INTC,Intel Corp,14,1.19,50863,2024-08-01 16:08:44,2024-08-01 20:08:44Z,AMC,8-K,"2.02,9.01",2024-08-01,2024-08-01,0000050863-24-000122,q224_earningsrelease.htm|intc-20240801.htm,"fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",0.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
INTC,Intel Corp,14,1.19,50863,2024-10-31 16:07:17,2024-10-31 20:07:17Z,AMC,8-K,"2.02,2.05,9.01",2024-10-28,2024-10-31,0000050863-24-000147,q324_earningsrelease.htm|intc-20241028.htm,"fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",0.6,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
INTC,Intel Corp,14,1.19,50863,2025-01-30 16:13:45,2025-01-30 21:13:45Z,AMC,8-K,"2.02,9.01",2025-01-30,2025-01-30,0000050863-25-000004,q424_earningsrelease.htm|intc-20250130.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",5.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
INTC,Intel Corp,14,1.19,50863,2025-04-24 16:05:05,2025-04-24 20:05:05Z,AMC,8-K,"2.02,2.05,9.01",2025-04-24,2025-04-24,0000050863-25-000070,q125_earningsrelease.htm|intc-20250424.htm,"fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",2.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
INTC,Intel Corp,14,1.19,50863,2025-07-24 16:04:12,2025-07-24 20:04:12Z,AMC,8-K,"2.02,2.05,9.01",2025-07-24,2025-07-24,0000050863-25-000107,q225_earningsrelease.htm|intc-20250724.htm,"fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",3.7,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
INTC,Intel Corp,14,1.19,50863,2025-10-23 16:10:22,2025-10-23 20:10:22Z,AMC,8-K,"2.02,9.01",2025-10-23,2025-10-23,0000050863-25-000169,q325earningsrelease.htm|intc-20251023.htm,"fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",2.5,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
INTC,Intel Corp,14,1.19,50863,2026-01-22 16:10:56,2026-01-22 21:10:56Z,AMC,8-K,"2.02,9.01",2026-01-22,2026-01-22,0000050863-26-000009,q425earningsrelease.htm|intc-20260122.htm,"fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",3.0,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
INTC,Intel Corp,14,1.19,50863,2026-04-23 16:07:02,2026-04-23 20:07:02Z,AMC,8-K,"2.02,9.01",2026-04-23,2026-04-23,0000050863-26-000077,q126earningsrelease.htm|intc-20260423.htm,"fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",0.9,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
INTC,Intel Corp,14,1.19,50863,2026-07-23 16:09:00,2026-07-23 20:09:00Z,AMC,8-K,"2.02,9.01",2026-07-23,2026-07-23,0000050863-26-000155,q226earningsrelease.htm|intc-20260723.htm,"fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",1.1,,outside_span,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2012-07-26 16:25:15,2012-07-26 20:25:15Z,AMC,8-K,"2.02,9.01",2012-07-26,2012-07-26,0001193125-12-316895,d385430dex991.htm|d385430d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",14.9,,in_span_no_bar,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2012-10-23 16:29:58,2012-10-23 20:29:58Z,AMC,8-K,"2.02,9.01",2012-10-23,2012-10-23,0001193125-12-431558,d427739dex991.htm|d427739d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",19.6,,in_span_no_bar,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2013-01-30 16:18:12,2013-01-30 21:18:12Z,AMC,8-K,"2.02,9.01",2013-01-30,2013-01-30,0001193125-13-029993,d476012dex991.htm|d476012d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",7.9,,in_span_no_bar,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2013-05-01 16:12:01,2013-05-01 20:12:01Z,AMC,8-K,"2.02,5.02,9.01",2013-04-25,2013-05-01,0001193125-13-192397,d530318dex991.htm|d530318d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",1.7,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2013-07-24 16:12:30,2013-07-24 20:12:30Z,AMC,8-K,"2.02,9.01",2013-07-24,2013-07-24,0001326801-13-000016,ex991.htm|form8-kq22013earnings.htm,"doc:named_earnings,item:2.02",2.2,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2013-10-30 16:11:07,2013-10-30 20:11:07Z,AMC,8-K,"2.02,9.01",2013-10-30,2013-10-30,0001326801-13-000029,fb-9302013xex991.htm|form8-kq32013earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",0.8,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2014-01-29 16:19:11,2014-01-29 21:19:11Z,AMC,8-K,"2.02,9.01",2014-01-29,2014-01-29,0001326801-14-000003,fb-12312013xex991.htm|form8-kq42013earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",8.8,,in_span_no_bar,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2014-04-23 16:04:50,2014-04-23 20:04:50Z,AMC,8-K,"2.02,5.02,9.01",2014-04-18,2014-04-23,0001326801-14-000020,fb-3312014xex991.htm|form8-kq12014earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",5.5,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2014-07-23 16:08:32,2014-07-23 20:08:32Z,AMC,8-K,"2.02,9.01",2014-07-23,2014-07-23,0001326801-14-000029,fb-6302014xex991.htm|form8-kq22014earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",1.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2014-10-28 16:06:46,2014-10-28 20:06:46Z,AMC,8-K,"2.02,9.01",2014-10-28,2014-10-28,0001326801-14-000044,fb-9302014xex991.htm|form8-kq32014earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",3.6,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2015-01-28 16:03:42,2015-01-28 21:03:42Z,AMC,8-K,"2.02,9.01",2015-01-28,2015-01-28,0001326801-15-000003,fb-12312014xex991.htm|form8-kq42014earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",6.6,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2015-04-22 16:10:20,2015-04-22 20:10:20Z,AMC,8-K,"2.02,9.01",2015-04-22,2015-04-22,0001326801-15-000012,fb-3312015xex991.htm|form8-kq12015earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",0.0,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2015-07-29 16:03:14,2015-07-29 20:03:14Z,AMC,8-K,"2.02,9.01",2015-07-29,2015-07-29,0001326801-15-000026,fb-6302015xex991.htm|form8-kq22015earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",7.1,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2015-11-04 16:06:26,2015-11-04 21:06:26Z,AMC,8-K,"2.02,9.01",2015-11-04,2015-11-04,0001326801-15-000030,fb-9302015xex991.htm|form8-kq32015earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",3.9,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2016-01-27 16:07:50,2016-01-27 21:07:50Z,AMC,8-K,"2.02,9.01",2016-01-27,2016-01-27,0001326801-16-000038,fb-12312015xex991.htm|form8-kq42015earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",2.5,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2016-04-27 16:28:32,2016-04-27 20:28:32Z,AMC,8-K,"2.02,8.01",2016-04-27,2016-04-27,0001326801-16-000060,fb-3312016xex991.htm|fb-3312016xex992.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",18.2,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2016-07-27 16:13:39,2016-07-27 20:13:39Z,AMC,8-K,"2.02,9.01",2016-07-27,2016-07-27,0001326801-16-000079,fb-6302016xex991.htm|form8-kq22016earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",3.3,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2016-11-02 16:11:08,2016-11-02 20:11:08Z,AMC,8-K,"2.02,9.01",2016-11-02,2016-11-02,0001326801-16-000084,fb-9302016xex991.htm|form8-kq32016earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",0.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2017-02-01 16:04:53,2017-02-01 21:04:53Z,AMC,8-K,"2.02,9.01",2017-02-01,2017-02-01,0001326801-17-000004,fb-12312016xex991.htm|form8-kq42016earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",5.5,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2017-05-03 16:13:45,2017-05-03 20:13:45Z,AMC,8-K,"2.02,9.01",2017-05-03,2017-05-03,0001326801-17-000021,fb-03312017xex991.htm|form8-kq12017earnings.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,doc:named_earnings,item:2.02",3.4,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2017-07-26 16:07:54,2017-07-26 20:07:54Z,AMC,8-K,"2.02,9.01",2017-07-26,2017-07-26,0001326801-17-000035,fb-06302017xex991.htm|form8-kq22017earnings.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,doc:named_earnings,item:2.02",2.4,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2017-11-01 16:11:06,2017-11-01 20:11:06Z,AMC,8-K,"2.02,9.01",2017-11-01,2017-11-01,0001326801-17-000046,fb-09302017xex991.htm|form8-kq32017earnings.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,doc:named_earnings,item:2.02",0.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2018-01-31 16:10:19,2018-01-31 21:10:19Z,AMC,8-K,"2.02,9.01",2018-01-31,2018-01-31,0001326801-18-000006,fb-12312017xex991.htm|form8-kq42017earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",0.0,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2018-04-25 16:18:44,2018-04-25 20:18:44Z,AMC,8-K,"2.02,8.01,9.01",2018-04-25,2018-04-25,0001326801-18-000026,fb-03312018xex991.htm|form8-kq12018earnings.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,doc:named_earnings,item:2.02",8.4,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2018-07-25 16:08:39,2018-07-25 20:08:39Z,AMC,8-K,"2.02,9.01",2018-07-25,2018-07-25,0001326801-18-000053,fb-06302018xex991.htm|form8-kq22018earnings.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,doc:named_earnings,item:2.02",1.7,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2018-10-30 16:14:19,2018-10-30 20:14:19Z,AMC,8-K,"2.02,9.01",2018-10-30,2018-10-30,0001326801-18-000063,fb-09302018xex991.htm|form8-kq32018earnings.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,doc:named_earnings,item:2.02",4.0,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2019-01-30 16:16:27,2019-01-30 21:16:27Z,AMC,8-K,"2.02,9.01",2019-01-30,2019-01-30,0001326801-19-000003,fb-12312018xex991.htm|form8-kq42018earnings.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,doc:named_earnings,item:2.02",6.1,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2019-04-24 16:09:20,2019-04-24 20:09:20Z,AMC,8-K,"2.02,9.01",2019-04-24,2019-04-24,0001326801-19-000035,fb-03312019xex991.htm|form8-k03312019earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",1.0,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2019-07-24 16:27:15,2019-07-24 20:27:15Z,AMC,8-K,"2.02,9.01",2019-07-24,2019-07-24,0001326801-19-000053,fb-06302019xex991.htm|form8-k06302019earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",16.9,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2019-10-30 16:13:02,2019-10-30 20:13:02Z,AMC,8-K,"2.02,5.02,8.01,9.01",2019-10-27,2019-10-30,0001326801-19-000066,fb-09302019xex991.htm|fb-09302019xex992.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,doc:named_earnings,item:2.02",2.7,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2020-01-29 16:10:08,2020-01-29 21:10:08Z,AMC,8-K,"2.02,8.01,9.01",2020-01-29,2020-01-29,0001326801-20-000010,fb-12312019xexhibit991.htm|form8-k12312019earnings.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,doc:named_earnings,item:2.02",0.2,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2020-04-29 16:10:26,2020-04-29 20:10:26Z,AMC,8-K,"2.02,9.01",2020-04-29,2020-04-29,0001326801-20-000046,fb-03312020xexhibit991.htm|form8-k03312020earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",0.1,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2020-07-30 19:18:23,2020-07-30 23:18:23Z,AMC,8-K,"2.02,9.01",2020-07-30,2020-07-30,0001326801-20-000073,fb-06302020xexhibit991.htm|form8-k06302020earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",188.1,YES,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2020-10-29 16:07:58,2020-10-29 20:07:58Z,AMC,8-K,"2.02,9.01",2020-10-29,2020-10-29,0001326801-20-000081,fb-09302020xexhibit991.htm|form8-k09302020earnings.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,doc:named_earnings,item:2.02",2.4,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2021-01-27 16:08:08,2021-01-27 21:08:08Z,AMC,8-K,"2.02,8.01,9.01",2021-01-27,2021-01-27,0001326801-21-000011,fb-12312020xexhibit991.htm|fb-20210127.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",2.2,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2021-04-28 16:09:19,2021-04-28 20:09:19Z,AMC,8-K,"2.02,9.01",2021-04-28,2021-04-28,0001326801-21-000031,fb-03312021xexhibit991.htm|fb-20210428.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",1.0,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2021-07-28 16:08:06,2021-07-28 20:08:06Z,AMC,8-K,"2.02,9.01",2021-07-28,2021-07-28,0001326801-21-000047,fb-06302021xexhibit991.htm|fb-20210728.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",2.2,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2021-10-25 16:08:12,2021-10-25 20:08:12Z,AMC,8-K,"2.02,8.01,9.01",2021-10-25,2021-10-25,0001326801-21-000062,fb-09302021xexhibit991.htm|fb-20211025.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",2.1,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2022-02-02 16:08:34,2022-02-02 21:08:34Z,AMC,8-K,"2.02,9.01",2022-02-02,2022-02-02,0001326801-22-000015,fb-12312021xexhibit991.htm|fb-20220202.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",1.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2022-04-27 16:07:54,2022-04-27 20:07:54Z,AMC,8-K,"2.02,9.01",2022-04-27,2022-04-27,0001326801-22-000054,meta03312022-exhibit991.htm|fb-20220427.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",2.4,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2022-07-27 16:07:22,2022-07-27 20:07:22Z,AMC,8-K,"2.02,9.01",2022-07-27,2022-07-27,0001326801-22-000079,meta06302022-exhibit991.htm|fb-20220727.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",3.0,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2022-10-26 16:19:09,2022-10-26 20:19:09Z,AMC,8-K,"2.02,9.01",2022-10-26,2022-10-26,0001326801-22-000105,meta09302022-exhibit991.htm|meta-20221026.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",8.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2023-02-01 16:22:15,2023-02-01 21:22:15Z,AMC,8-K,"2.02,8.01,9.01",2023-02-01,2023-02-01,0001326801-23-000008,meta-12312022xexhibit991.htm|meta-20230201.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",11.9,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2023-04-26 16:18:04,2023-04-26 20:18:04Z,AMC,8-K,"2.02,9.01",2023-04-26,2023-04-26,0001326801-23-000063,meta03312023-exhibit991.htm|meta-20230426.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",7.7,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2023-07-26 16:06:51,2023-07-26 20:06:51Z,AMC,8-K,"2.02,9.01",2023-07-26,2023-07-26,0001326801-23-000089,meta06302023-exhibit991.htm|meta-20230726.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",3.5,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2023-10-25 16:20:51,2023-10-25 20:20:51Z,AMC,8-K,"2.02,9.01",2023-10-25,2023-10-25,0001326801-23-000100,meta09302023-exhibit991.htm|meta-20231025.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",10.5,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2024-02-01 16:10:29,2024-02-01 21:10:29Z,AMC,8-K,"2.02,8.01,9.01",2024-02-01,2024-02-01,0001326801-24-000010,meta-12312023xexhibit991.htm|meta-20240201.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",0.1,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2024-04-24 16:07:26,2024-04-24 20:07:26Z,AMC,8-K,"2.02,9.01",2024-04-24,2024-04-24,0001326801-24-000044,meta-03312024xexhibit991.htm|meta-20240424.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",2.9,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2024-07-31 16:11:20,2024-07-31 20:11:20Z,AMC,8-K,"2.02,9.01",2024-07-31,2024-07-31,0001326801-24-000065,meta-06302024xexhibit991.htm|meta-20240731.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",1.0,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2024-10-30 16:08:12,2024-10-30 20:08:12Z,AMC,8-K,"2.02,9.01",2024-10-30,2024-10-30,0001326801-24-000077,meta-09302024xexhibit991.htm|meta-20241030.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",2.1,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2025-01-29 16:47:14,2025-01-29 21:47:14Z,AMC,8-K,"2.02,9.01",2025-01-29,2025-01-29,0001326801-25-000014,meta-12312024xexhibit991.htm|meta-20250129.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",36.9,YES,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2025-04-30 16:16:00,2025-04-30 20:16:00Z,AMC,8-K,"2.02,9.01",2025-04-30,2025-04-30,0001326801-25-000050,meta-03312025xexhibit991.htm|meta-20250430.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",5.7,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2025-07-30 16:13:01,2025-07-30 20:13:01Z,AMC,8-K,"2.02,9.01",2025-07-30,2025-07-30,0001628280-25-036719,meta-06302025xexhibit991.htm|meta-20250730.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",2.7,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2025-10-29 16:08:34,2025-10-29 20:08:34Z,AMC,8-K,"2.02,9.01",2025-10-29,2025-10-29,0001628280-25-047114,meta-09302025xexhibit991.htm|meta-20251029.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",1.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2026-01-28 16:04:20,2026-01-28 21:04:20Z,AMC,8-K,"2.02,9.01",2026-01-28,2026-01-28,0001628280-26-003832,meta-12312025xexhibit991.htm|meta-20260128.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",6.0,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2026-04-29 16:05:41,2026-04-29 20:05:41Z,AMC,8-K,"2.02,9.01",2026-04-29,2026-04-29,0001628280-26-028364,meta-03312026xexhibit991.htm|meta-20260429.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",4.7,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
META,"Meta Platforms, Inc. Class A Common Stock",8,3.6,1326801,2026-07-29 16:03:23,2026-07-29 20:03:23Z,AMC,8-K,"2.02,9.01",2026-07-29,2026-07-29,0001628280-26-050596,meta-06302026xexhibit991.htm|meta-20260729.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",7.0,,outside_span,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
